tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0284,013,Aelius ARISTIDES Rhet.,Παναθηναϊκός,"Παναθηναϊκός, ed. Dindorf, op. cit., vol. 1, 150–320. Cod: 28,660: Encom., Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg013.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,014,Aelius ARISTIDES Rhet.,Ῥώμης ἐγκώμιον,"Ῥώμης ἐγκώμιον, ed. Dindorf, op. cit., vol. 1, 321–370. Cod: 8,378: Encom., Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg014.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,015,Aelius ARISTIDES Rhet.,Σμυρναϊκὸς πολιτικός,"Σμυρναϊκὸς πολιτικός, ed. Dindorf, op. cit., vol. 1, 371–381. Cod: 1,855: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg015.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,016,Aelius ARISTIDES Rhet.,Πανηγυρικὸς ἐν Κυζίκῳ περὶ τοῦ ναοῦ,"Πανηγυρικὸς ἐν Κυζίκῳ περὶ τοῦ ναοῦ, ed. Dindorf, op. cit., vol. 1, 382–400. Cod: 3,215: Encom., Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg016.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,017,Aelius ARISTIDES Rhet.,Εἰς τὸ Αἰγαῖον πέλαγος,"Εἰς τὸ Αἰγαῖον πέλαγος, ed. Dindorf, op. cit., vol. 1, 401–407. Cod: 1,159: Hymn.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg017.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,018,Aelius ARISTIDES Rhet.,Εἰς τὸ φρέαρ τοῦ Ἀσκληπιοῦ,"Εἰς τὸ φρέαρ τοῦ Ἀσκληπιοῦ, ed. Dindorf, op. cit., vol. 1, 408–414. Cod: 1,261: Hymn.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg018.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,019,Aelius ARISTIDES Rhet.,Ἐλευσίνιος,"Ἐλευσίνιος, ed. Dindorf, op. cit., vol. 1, 415– 423. Cod: 1,015: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg019.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,020,Aelius ARISTIDES Rhet.,Μονῳδία ἐπὶ Σμύρνῃ,"Μονῳδία ἐπὶ Σμύρνῃ, ed. Dindorf, op. cit., vol. 1, 424–428. Cod: 725: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg020.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,021,Aelius ARISTIDES Rhet.,Παλινῳδία ἐπὶ Σμύρνῃ καὶ τῷ ταύτης ἀνοικισμῷ,"Παλινῳδία ἐπὶ Σμύρνῃ καὶ τῷ ταύτης ἀνοικισμῷ, ed. Dindorf, op. cit., vol. 1, 429–438. Cod: 1,660: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg021.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,022,Aelius ARISTIDES Rhet.,Προσφωνητικός Σμυρναϊκός,"Προσφωνητικός Σμυρναϊκός, ed. Dindorf, op. cit., vol. 1, 439–444. Cod: 1,105: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg022.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,023,Aelius ARISTIDES Rhet.,Ἱεροὶ λόγοι αʹ,"Ἱεροὶ λόγοι αʹ, ed. Dindorf, op. cit., vol. 1, 445–464. Cod: 5,173: Biogr., Med., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg023.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,024,Aelius ARISTIDES Rhet.,Ἱεροὶ λόγοι βʹ,"Ἱεροὶ λόγοι βʹ, ed. Dindorf, op. cit., vol. 1, 465–487. Cod: 5,742: Biogr., Med., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg024.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,025,Aelius ARISTIDES Rhet.,Ἱεροὶ λόγοι γʹ,"Ἱεροὶ λόγοι γʹ, ed. Dindorf, op. cit., vol. 1, 488–501. Cod: 3,472: Biogr., Med., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg025.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,026,Aelius ARISTIDES Rhet.,Ἱεροὶ λόγοι δʹ,"Ἱεροὶ λόγοι δʹ, ed. Dindorf, op. cit., vol. 1, 502–533. Cod: 7,943: Biogr., Med., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg026.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,027,Aelius ARISTIDES Rhet.,Ἱεροὶ λόγοι εʹ,"Ἱεροὶ λόγοι εʹ, ed. Dindorf, op. cit., vol. 1, 534–550. Cod: 4,436: Biogr., Med., Onir.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg027.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
