tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0014,057,DEMOSTHENES Orat.,Contra Eubulidem,"Contra Eubulidem, ed. Rennie, op. cit., vol. 3, [1299–1320]. Cod: 4,625: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,058,DEMOSTHENES Orat.,In Theocrinem [Sp.],"In Theocrinem [Sp.], ed. Rennie, op. cit., vol. 3, [1322–1344]. Cod: 4,694: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,059,DEMOSTHENES Orat.,In Neaeram [Sp.],"In Neaeram [Sp.], ed. Rennie, op. cit., vol. 3, [1345–1388]. Cod: 9,227: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,060,DEMOSTHENES Orat.,Epitaphius,"Epitaphius, ed. Rennie, op. cit., vol. 3, [1388–1400]. Cod: 2,545: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,061,DEMOSTHENES Orat.,Eroticus [Sp.],"Eroticus [Sp.], ed. Rennie, op. cit., vol. 3, [1400–1418]. Cod: 3,659: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,062,DEMOSTHENES Orat.,Exordia,"Exordia, ed. Rennie, op. cit., vol. 3, [1418– 1462]. Cod: 9,508: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,063,DEMOSTHENES Orat.,Epistulae,"Epistulae, ed. Rennie, op. cit., vol. 3, [1462– 1492]. Cod: 6,071: Epist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,064,DEMOSTHENES Orat.,Fragmenta,"Fragmenta, ed. J. Baiter and H. Sauppe, Oratores Attici, Zurich: Hoehr, 1850 (repr. Hildesheim: Olms, 1967): 251–257. Q: 2,225: Orat. frr. 1–13.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,065,DEMOSTHENES Orat.,Olynthiaca 1,"Olynthiaca 1, ed. M. R. Dilts, Demosthenis Orationes, vol. 1, Oxford: Oxford University Press, 2002: 1–10. Cod: 1,837: Orat. Dup. 0014 001.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,066,DEMOSTHENES Orat.,Olynthiaca 2,"Olynthiaca 2, ed. Dilts, op. cit., vol. 1, 11–21. Cod: 2,050: Orat. Dup. 0014 002.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,067,DEMOSTHENES Orat.,Olynthiaca 3,"Olynthiaca 3, ed. Dilts, op. cit., vol. 1, 22–33. Cod: 2,364: Orat. Dup. 0014 003.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,068,DEMOSTHENES Orat.,Philippica 1,"Philippica 1, ed. Dilts, op. cit., vol. 1, 34–50. Cod: 3,298: Orat. Dup. 0014 004.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,069,DEMOSTHENES Orat.,De pace,"De pace, ed. Dilts, op. cit., vol. 1, 51–57. Cod: 1,463: Orat. Dup. 0014 005. DEMOSTHENES",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,070,DEMOSTHENES Orat.,Philippica 2,"Philippica 2, ed. Dilts, op. cit., vol. 1, 58–67. Cod: 2,000: Orat. Dup. 0014 006.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,071,DEMOSTHENES Orat.,De Halonneso,"De Halonneso, ed. Dilts, op. cit., vol. 1, 68– 79. Cod: 2,449: Orat. Dup. 0014 007.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
