tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0744,003,ALEXANDER Trallianus Med.,Therapeutica,"Therapeutica, ed. Puschmann, op. cit., vols. 1–2 (1:1878; 2:1879; repr. 1963) 1:441–617; 2:3–585. Cod: 92,035: Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/principiatherape00sainiala,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0744,004,ALEXANDER Trallianus Med.,Epistula de lumbricis,"Epistula de lumbricis, ed. Puschmann, op. cit., vol. 2 (1879; repr. 1963) 587–599. ALEXANDER Philalethes Cod: 1,834: Epist., Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0766,001,ALCMAEON Phil.,Testimonia,"Testimonia, ed. H. Diels and W. Kranz, Die Fragmente der Vorsokratiker, vol. 1, 6th edn., Berlin: Weidmann, 1951: 210–214. NQ: 1,513: Test. test. 1–18.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bwb_S0-BZV-036,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0766,002,ALCMAEON Phil.,Fragmenta,"Fragmenta, ed. Diels and Kranz, op. cit., 214–216. Q: 225: Phil. frr. 1–5.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/aegyptiacaseuve00strogoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0766,004,ALCMAEON Phil.,Fragmenta,"Fragmenta, ed. M. Année, Alcméon de Crotone, Fragments: traité scientifique en prose ou poème médical? [Bibliothéque des textes philosophiques. Paris: Librairie Philosophique J. Vrin, 2019]: 134–135, 137–140, 143–159. Cod, Q: Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/aegyptiacaseuve00strogoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0816,001,THEUDO[TUS] Trag.,Titulus,"Titulus, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 310. NQ: 2: Satyr.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/dialoguscuititul0000ther,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0825,001,MELITO Trag.,Titulus,"Titulus, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 314. NQ: 1: Trag.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/dialoguscuititul0000ther,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0876,001,PHRYNICHUS II Trag.,Tituli,"Tituli, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 323. NQ: 2: Trag.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/historiaalphabe00schgoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0888,001,EUDEMUS Poet. Med.,Fragmentum,"Fragmentum, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 195. Q: 104: Eleg., Med. fr. 412a: Dup. partim 0888 x01.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bub_gb_F5HI865ExzoC,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0889,001,TIMESITHEUS Trag.,Tituli,"Tituli, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 324–325. NQ: 20: Satyr., Trag.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/historiaalphabe00schgoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0897,001,EUTHYDEMUS Med.,Fragmentum,"Fragmentum, ed. H. Lloyd-Jones and P. Parsons, Supplementum Hellenisticum, Berlin: De Gruyter, 1983: 233–234. Q: 90: Coq., Hexametr. fr. 455.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bub_gb_F5HI865ExzoC,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0918,001,LAMYNTHIUS Lyr.,Titulus,"Titulus, ed. D. L. Page, Poetae melici Graeci, Oxford: Clarendon Press, 1962 (repr. 1967 (1st edn. corr.)): 442. NQ: 1: Lyr. fr. 1.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/dialoguscuititul0000ther,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0921,001,HERMOGENES Med.,"Testimonium, FGrH #579: 3B:690. NQ: Test. test. 1: Inscr. Smyrna (CIG 331)","Testimonium, FGrH #579: 3B:690. NQ: Test. test. 1: Inscr. Smyrna (CIG 331).",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/testimoniuminter0000loch,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0959,001,MAGNUS Med.,"Epigramma, AG: 16.270. Q: 25: Epigr","Epigramma, AG: 16.270. Q: 25: Epigr.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bub_gb_GbELnHWiTVkC,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0971,001,OENIADES Lyr.,Titulus,"Titulus, ed. D. L. Page, Poetae melici Graeci, Oxford: Clarendon Press, 1962 (repr. 1967 (1st edn. corr.)): 443. NQ: 1: Lyr.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/dialoguscuititul0000ther,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
