tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0006,049,EURIPIDES Trag.,Orestes,"Orestes, ed. Diggle, op. cit., vol. 3, 191–286. Cod: 10,573: Trag. Cf. et CANTICUM EURIPIDIS (2138 001). Dup. 0006 016.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0006,050,EURIPIDES Trag.,Bacchae,"Bacchae, ed. Diggle, op. cit., vol. 3, 291–351. Cod, Q: 7,914: Trag. Dup. 0006 017.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0006,051,EURIPIDES Trag.,Iphigenia Aulidensis,"Iphigenia Aulidensis, ed. Diggle, op. cit., vol. 3, 359–421. Cod: 9,810: Trag. Dup. 0006 018.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0006,052,EURIPIDES Trag.,Rhesus,"Rhesus, ed. Diggle, op. cit., vol. 3, 433–479. Cod, Q: 5,625: Trag. Dup. 0006 019.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0006,053,EURIPIDES Trag.,Fragmenta,"Fragmenta, ed. R. Kannicht, Tragicorum Graecorum fragmenta, vol. 5.1, Göttingen: Vandenhoeck & Ruprecht, 2004: 151–583. Pap: 13,117: Satyr., Trag. Αἰγεύς: frr.1–7, 7a, 8–11, 11a–c, 12, 12a, 13, pp. 152–157. Αἴολος: frr. 13a, 14–16, 17+18, 19–24, 24a– b, 25–26, 28–38, 38a, 40–41, pp. 162–173. Ἀλέξανδρος: frr. 41a, 42d, 43–46, 46a, 48–51, 54–57, 59–61, 61a–d, 62, 62a–e, 62f*, 62g**, 62h*, 62i, 63, pp. 180–204. Ἀλκμέων: frr. 65–66, 69*–70*, 71–73, pp. 208–210. Ἀλκμέων ὁ διὰ Κορίνθου: frr. 73a, 74–75, 76*, 77, pp. 212–213. Ἀλκμέων Αʹ vel Βʹ: frr. 78, 78a, 79–87, 87a, pp. 214–218. Ἀλκμήνη: frr. 87b*, 88, 88a, 89–104, pp. 221–227. Ἀλόπη: frr. 105, 105a**, 106–111, 112a, 113, pp. 229–232. Ἀνδρομέδα: frr. 114–115, 115a, 116–118, 119–120, 120a, 122, 124–129, 129a, 130– 131, 133–134, 134a, 135–138, 138a, 140– 143, 144*, 145–148, 150–156, pp. 238–260. Ἀντιγόνη: frr. 157, 158, 159–162, 162a, 163– 177, 178*, pp. 263–273. Ἀντιόπη: frr. 179–180, 181, 182, 182a–b, 183–187, 187a*, 188–223, 226–227, pp. 281–312. Ἀρχέλαος: frr. 228, 228a, 229, 230, 231–237, 239–264, pp. 315–331. Αὔγη: frr. 264a–265a, 266–269, 271, 271a– b, 272, 272a*, 272b–c, 273–275, 278–281, pp. 335–341. Αὐτόλυκος σατυρικὸς Αʹ et Βʹ: frr. 282, 282a, 283–284, pp. 344–347. Βελλεροφόντης: frr. 285–286, 286a–b, 287– 291, 293–304, 304a, 305–306, 307**, 308, 309, 309a, 310–312, pp. 352–367. Βούσιρις σατυρικός: frr. 312b, 313, 313a?, 314–315, pp. 369–370. Δανάη: frr. 316–325, 325a, 326–330, 330a, pp. 372–380. Δίκτυς: frr. 330b**, 331, 332**, 333–348, pp. 382–389. Ἐπειὸς <σατυρικός> ? (titulus): p. 390. Ἐρεχθεύς: frr. 349–360, 360a, 362–369, 369a–b, 369d, 370, pp. 394–418. Εὐρυσθεὺς σατυρικός: frr. 371–379, 379a, 380, pp. 419–424. Θερισταὶ σατυροί (titulus): p. 425. Θησεύς: frr. 381–382, 385+386, 386a, 386aa*, 386b**, 386c, 387–388, 390, pp. 429–436. Θυέστης: frr. 391–397, 397a, 397b*, pp. 438– 441. Ἰνώ: frr. 398*, 399**, 400–423, pp. 444–455. Ἰχίων: frr. 424–426, 426a**, 427, pp. 457– 458. Ἱππόλυτος Αʹ (καλυπτόμενος): frr. 428–430, 432–447, pp. 467–474. [Κάδμος]: fr.[448], p. 475. Κρεσφόντης: frr. 448a, 449–459, pp. 479– 493. Κρῆσσαι: frr. 460–470, 470a, pp. 496–501. Κρῆτες: frr. 471a*, 472, 472a–g, pp. 505–516. Λάμια: fr. 472m, p. 518. Λικύμνιος: frr. 473–477, 477a, 478–479, pp. 520–523. Μελανίππη ἡ Σοφή: frr. 480–481, 482–485, 482–487, pp. 530–536. Μελανίππη ἡ δεσμῶτις: frr. 489*, 490–496, pp. 539–547. Μελανίππη Αʹ vel Βʹ: frr. 497–498, 500–514, pp. 548–553. Μελέαγρος: frr. 515–522, 524–528, 528a, 529–530, 531–531a, 532–539, pp. 556–568. [Μυσοί] (titulus): p. 568. Οἰδίπους: frr. 539a, 540, 540a–b, 541–545, EURIPIDES II 545a*, 546–554, 554a–b, 555**, 556–557, pp. 571–583.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,001,PLUTARCHUS Biogr. et Phil.,Theseus,"Theseus, ed. K. Ziegler, Plutarchi vitae parallelae, vol. 1.1, 4th edn., Leipzig: Teubner, 1969: 1–35. Cod: 7,518: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,002,PLUTARCHUS Biogr. et Phil.,Romulus,"Romulus, ed. Ziegler, op. cit., vol. 1.1, 4th edn., 35–76. Cod: 9,266: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,003,PLUTARCHUS Biogr. et Phil.,Comparatio Thesei et Romuli,"Comparatio Thesei et Romuli, ed. Ziegler, op. cit., vol. 1.1, 4th edn., 76–81. Cod: 1,161: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,004,PLUTARCHUS Biogr. et Phil.,Lycurgus,"Lycurgus, ed. B. Perrin, Plutarch's lives, vol. 1, Cambridge, Mass.: Harvard University Press, 1914 (repr. 1967): 204–302. Cod: 9,386: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,005,PLUTARCHUS Biogr. et Phil.,Numa,"Numa, ed. Perrin, op. cit., vol. 1, 306–382. Cod: 7,490: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,006,PLUTARCHUS Biogr. et Phil.,Comparatio Lycurgi et Numae,"Comparatio Lycurgi et Numae, ed. Perrin, op. cit., vol. 1, 382–400. Cod: 1,591: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,007,PLUTARCHUS Biogr. et Phil.,Solon,"Solon, ed. Ziegler, op. cit., vol. 1.1, 4th edn., 82–123. Cod: 8,583: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0007,008,PLUTARCHUS Biogr. et Phil.,Publicola,"Publicola, ed. Ziegler, op. cit., vol. 1.1, 4th edn., 124–152. Cod: 5,843: Biogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
