tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0031,001,NOVUM TESTAMENTUM,Evangelium secundum Matthaeum,"Evangelium secundum Matthaeum, ed. K. Aland, M. Black, C. M. Martini, B. M. Metzger, and A. Wikgren, The Greek New Testament, 2nd edn., Stuttgart: Württemberg Bible Society, 1968: 1–117. Cod: 18,338: Evangel., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,002,NOVUM TESTAMENTUM,Evangelium secundum Marcum,"Evangelium secundum Marcum, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 118–198. Cod: 11,299: Evangel., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,003,NOVUM TESTAMENTUM,Evangelium secundum Lucam,"Evangelium secundum Lucam, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 199–319. Cod: 19,451: Evangel., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,004,NOVUM TESTAMENTUM,Evangelium secundum Joannem,"Evangelium secundum Joannem, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 320–415. Cod: 15,635: Evangel., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,005,NOVUM TESTAMENTUM,Acta apostolorum,"Acta apostolorum, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 416–528. Cod: 18,428: Acta, Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,006,NOVUM TESTAMENTUM,Epistula Pauli ad Romanos,"Epistula Pauli ad Romanos, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 529–577. Cod: 7,104: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,007,NOVUM TESTAMENTUM,Epistula Pauli ad Corinthios i,"Epistula Pauli ad Corinthios i, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 578–620. Cod: 6,829: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,008,NOVUM TESTAMENTUM,Epistula Pauli ad Corinthios ii,"Epistula Pauli ad Corinthios ii, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 621–647. Cod: 4,476: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,009,NOVUM TESTAMENTUM,Epistula Pauli ad Galatas,"Epistula Pauli ad Galatas, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 648– 663. Cod: 2,230: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,010,NOVUM TESTAMENTUM,Epistula Pauli ad Ephesios,"Epistula Pauli ad Ephesios, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 664–680. Cod: 2,423: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,011,NOVUM TESTAMENTUM,Epistula Pauli ad Philippenses,"Epistula Pauli ad Philippenses, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 681–691. Cod: 1,629: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,012,NOVUM TESTAMENTUM,Epistula Pauli ad Colossenses,"Epistula Pauli ad Colossenses, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 692–703. Cod: 1,583: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,013,NOVUM TESTAMENTUM,Epistula Pauli ad Thessalonicenses i,"Epistula Pauli ad Thessalonicenses i, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 704–713. Cod: 1,481: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,014,NOVUM TESTAMENTUM,Epistula Pauli ad Thessalonicenses ii,"Epistula Pauli ad Thessalonicenses ii, ed. Nicandrus NUCIUS Aland, Black, Martini, Metzger, and Wikgren, op. cit., 714–719. Cod: 823: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0031,015,NOVUM TESTAMENTUM,Epistula Pauli ad Timotheum i,"Epistula Pauli ad Timotheum i, ed. Aland, Black, Martini, Metzger, and Wikgren, op. cit., 720–730. Cod: 1,593: Epist., Relig.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
