tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0014,107,DEMOSTHENES Orat.,Contra Macartatum [Sp.],"Contra Macartatum [Sp.], ed. Dilts, op. cit., vol. 4, 22–50. Cod: 6,313: Orat. Dup. 0014 043.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,108,DEMOSTHENES Orat.,Contra Leocharem [Sp.],"Contra Leocharem [Sp.], ed. Dilts, op. cit., vol. 4, 51–69. Cod: 4,235: Orat. Dup. 0014 044.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,109,DEMOSTHENES Orat.,In Stephanum 1,"In Stephanum 1, ed. Dilts, op. cit., vol. 4, 70–94. Cod: 5,721: Orat. Dup. 0014 045.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,110,DEMOSTHENES Orat.,In Stephanum 2 [Sp.],"In Stephanum 2 [Sp.], ed. Dilts, op. cit., vol. 4, 95–103. Cod: 1,867: Orat. Dup. 0014 046.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,111,DEMOSTHENES Orat.,In Evergum et Mnesibulum [Sp.],"In Evergum et Mnesibulum [Sp.], ed. Dilts, op. cit., vol. 4, 104–127. Cod: 5,405: Orat. Dup. 0014 047.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,112,DEMOSTHENES Orat.,In Olympiodorum [Sp.],"In Olympiodorum [Sp.], ed. Dilts, op. cit., vol. 4, 128–143. Cod: 3,530: Orat. Dup. 0014 048.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,113,DEMOSTHENES Orat.,Contra Timotheum [Sp.],"Contra Timotheum [Sp.], ed. Dilts, op. cit., vol. 4, 144–163. Cod: 4,373: Orat. Dup. 0014 049.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,114,DEMOSTHENES Orat.,Contra Polyclem [Sp.],"Contra Polyclem [Sp.], ed. Dilts, op. cit., vol. 4, 164–184. Cod: 4,625: Orat. Dup. 0014 050.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,115,DEMOSTHENES Orat.,De corona trierarchiae,"De corona trierarchiae, ed. Dilts, op. cit., vol. 4, 185–191. Cod: 1,353: Orat. Dup. 0014 051.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,116,DEMOSTHENES Orat.,Contra Callippum [Sp.],"Contra Callippum [Sp.], ed. Dilts, op. cit., vol. 4, 192–201. Cod: 2,128: Orat. Dup. 0014 052.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,117,DEMOSTHENES Orat.,Contra Nicostratum,"Contra Nicostratum, ed. Dilts, op. cit., vol. 4, 202–211. Cod: 2,022: Orat. Dup. 0014 053.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,118,DEMOSTHENES Orat.,In Cononem,"In Cononem, ed. Dilts, op. cit., vol. 4, 212– 227. Cod: 3,195: Orat. Dup. 0014 054.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,119,DEMOSTHENES Orat.,Contra Calliclem,"Contra Calliclem, ed. Dilts, op. cit., vol. 4, 228–237. Cod: 2,119: Orat. Dup. 0014 055.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,120,DEMOSTHENES Orat.,In Dionysodorum [Sp.],"In Dionysodorum [Sp.], ed. Dilts, op. cit., vol. 4, 238–252. Cod: 3,315: Orat. Dup. 0014 056.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0014,121,DEMOSTHENES Orat.,Contra Eubulidem,"Contra Eubulidem, ed. Dilts, op. cit., vol. 4, 253–273. Cod: 4,633: Orat. Dup. 0014 057.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
