tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0252,002,HERMIPPUS Comic.,Fragmenta,"Fragmenta, ed. A. Meineke, Fragmenta comicorum Graecorum, vol. 2.1, Berlin: Reimer, 1839 (repr. Berlin: De Gruyter, 1970): 379– 395, 397–408, 410–417. Q: 854: Comic.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0252,003,HERMIPPUS Comic.,Fragmenta,"Fragmenta, ed. J. Demianczuk, Supplementum comicum, Krakau: Nakladem Akademii, 1912 (repr. Hildesheim: Olms, 1967): 53. Q: 9: Comic. frr. 1–3.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0252,004,HERMIPPUS Comic.,Fragmenta,"Fragmenta, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 67–69. Q: 50: Iamb. frr. 2–6 + titulus.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0252,005,HERMIPPUS Comic.,Fragmentum (P. Oxy. 13.1611),"Fragmentum (P. Oxy. 13.1611), ed. C. Austin, Comicorum Graecorum fragmenta in papyris reperta, Berlin: De Gruyter, 1973: 120. Pap: 9: Comic. fr. 101 + titulus.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0252,006,HERMIPPUS Comic.,Fragmenta,"Fragmenta, ed. R. Kassel and C. Austin, Poetae Comici Graeci (PCG), vol. 5, Berlin: De Gruyter, 1986: 562–604. Q: Comic. Ἀγαμέμνων: fr. 1, p. 562. Ἀθηνᾶς γοναί: frr. 2–6, pp. 563–565. Ἀρτοπώλιδες: frr. 7–12, pp. 566–568. Δημόται: frr. 13–22, pp. 568–571. Εὐρώπη: fr. 23, p. 571. Θεοί: frr. 24–35, pp. 572–577. Κέρκωπες: frr. 36–41, pp. 577–579. Μοῖραι: frr. 42–46, 47*, 48–50, pp. 579–584. Στρατιῶται vel -ώτιδες: frr. 51–60, pp. 585– 589. HERMIPPUS Φορμοφόροι frr. 61–67, pp. 590–595. Incertarum fabularum fragmenta frr. 68–94, pp. 596–604. Dup. partim 0252 001–005.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0254,001,MELANTHIUS Eleg. et Trag.,Fragmentum,"Fragmentum, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 81. Q: 11: Eleg. fr. 1.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0254,002,MELANTHIUS Eleg. et Trag.,Titulus,"Titulus, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 138. NQ: 1: Trag.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0255,001,MIMNERMUS Eleg.,Fragmenta,"Fragmenta, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 83–90. Q: 598: Eleg., Iamb. frr. 1–9, 11–12, 13a–17, 22, 24–26.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0255,002,MIMNERMUS Eleg.,"Epigramma, AG: 9.50. Q: 15: Epigr. AG 7.405: Cf. PHILIPPUS Epigr. (1589 001). AG 9.50: Dup. partim 0255 001 (fr. 7)","Epigramma, AG: 9.50. Q: 15: Epigr. AG 7.405: Cf. PHILIPPUS Epigr. (1589 001). AG 9.50: Dup. partim 0255 001 (fr. 7).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0255,003,MIMNERMUS Eleg.,"Fragmenta, FGrH #578: 3B:688–690. Q: 440: Eleg., Hist","Fragmenta, FGrH #578: 3B:688–690. Q: 440: Eleg., Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0256,001,PANARCES Scriptor Aenigmatum,Fragmenta,"Fragmenta, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 91. Q: 53: Iamb.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0257,001,PHILISCUS Rhet.,Fragmentum,"Fragmentum, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 93. Q: 56: Eleg.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0257,002,PHILISCUS Rhet.,"Fragmentum, FGrH #337 bis: 3B:757 addenda. Q: Hist","Fragmentum, FGrH #337 bis: 3B:757 addenda. Q: Hist.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0258,001,PIGRES Eleg.,Fragmentum,"Fragmentum, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 93. Q: 12: Eleg.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0259,001,SCYTHINUS Poet. Phil.,Fragmenta,"Fragmenta, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 96. Q: 53: Iamb. frr. 1-2",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
