tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0284,038,Aelius ARISTIDES Rhet.,Συμμαχικὸς αʹ,"Συμμαχικὸς αʹ, ed. Dindorf, op. cit., vol. 1, 711–731. Cod: 3,958: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg038.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,039,Aelius ARISTIDES Rhet.,Συμμαχικὸς βʹ (πρὸς Θηβαίους περὶ τῆς συμμαχίας),"Συμμαχικὸς βʹ (πρὸς Θηβαίους περὶ τῆς συμμαχίας), ed. Dindorf, op. cit., vol. 1, 732–750. Cod: 4,159: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg039.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,040,Aelius ARISTIDES Rhet.,Συμβουλευτικὸς περὶ τοῦ μὴ δεῖν κωμῳδεῖν,"Συμβουλευτικὸς περὶ τοῦ μὴ δεῖν κωμῳδεῖν, ed. Dindorf, op. cit., vol. 1, 751–761. Cod: 2,107: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg040.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,041,Aelius ARISTIDES Rhet.,Ἐπιστολὴ περὶ Σμύρνης,"Ἐπιστολὴ περὶ Σμύρνης, ed. Dindorf, op. cit., vol. 1, 762–767. Cod: 1,182: Epist.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg041.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,042,Aelius ARISTIDES Rhet.,Περὶ ὁμονοίας ταῖς πόλεσιν,"Περὶ ὁμονοίας ταῖς πόλεσιν, ed. Dindorf, op. cit., vol. 1, 768–796. Cod: 6,427: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg042.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,043,Aelius ARISTIDES Rhet.,Ῥοδιακός [Sp.],"Ῥοδιακός [Sp.], ed. Dindorf, op. cit., vol. 1, 797–823. Cod: 5,238: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg043.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,044,Aelius ARISTIDES Rhet.,Ῥοδίοις περὶ ὁμονοίας,"Ῥοδίοις περὶ ὁμονοίας, ed. Dindorf, op. cit., vol. 1, 824–844. Cod: 4,325: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg044.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,045,Aelius ARISTIDES Rhet.,Πρὸς Πλάτωνα περὶ ῥητορικῆς,"Πρὸς Πλάτωνα περὶ ῥητορικῆς, ed. Dindorf, op. cit., vol. 2, 1–155. Cod: 30,053: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg045.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,046,Aelius ARISTIDES Rhet.,Πρὸς Πλάτωνα ὑπὲρ τῶν τεττάρων,"Πρὸς Πλάτωνα ὑπὲρ τῶν τεττάρων, ed. Dindorf, op. cit., vol. 2, 156–414. Cod: 52,217: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg046.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,047,Aelius ARISTIDES Rhet.,Πρὸς Καπίτωνα,"Πρὸς Καπίτωνα, ed. Dindorf, op. cit., vol. 2, 415–436. Cod: 4,283: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg047.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,048,Aelius ARISTIDES Rhet.,Αἰγύπτιος,"Αἰγύπτιος, ed. Dindorf, op. cit., vol. 2, 437– 490. Cod: 10,757: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg048.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,049,Aelius ARISTIDES Rhet.,Περὶ τοῦ παραφθέγματος,"Περὶ τοῦ παραφθέγματος, ed. Dindorf, op. cit., vol. 2, 491–542. Cod: 11,195: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg049.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,050,Aelius ARISTIDES Rhet.,Κατὰ τῶν ἐξορχουμένων,"Κατὰ τῶν ἐξορχουμένων, ed. Dindorf, op. cit., vol. 2, 543–570. Cod: 4,074: Orat., Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg050.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,051,Aelius ARISTIDES Rhet.,Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη,"Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη, ed. Dindorf, op. cit., vol. 2, 571–583. Cod: 2,231: Orat.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg051.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
0284,052,Aelius ARISTIDES Rhet.,Πρεσβευτικὸς πρὸς Ἀχιλλέα,"Πρεσβευτικὸς πρὸς Ἀχιλλέα, ed. Dindorf, op. cit., vol. 2, 584–608. Cod: 3,439: Rhet.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; local Perseus TEI exact identifier",Open licensed TEI found for exact TLG work.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0284.tlg052.perseus-grc2,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,No existing approved scan record in scan_sources.csv.,,,high,TEXT_OPEN_UNVERIFIED,compare Canon boundaries and source edition,Open TEI present locally; no provider OCR used.,2026-08-11
