tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
2074,014,APOLLINARIS Theol.,Ad Flavianum (fragmenta),"Ad Flavianum (fragmenta), ed. Lietzmann, op. cit., 246–247. Q: Theol. frr. 147–148. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,015,APOLLINARIS Theol.,Ad Petrum (fragmentum),"Ad Petrum (fragmentum), ed. Lietzmann, op. cit., 247. Q: Theol. fr. 149. Dup. DOCTRINA PATRUM (7051 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,016,APOLLINARIS Theol.,Ad Julianum (fragmenta),"Ad Julianum (fragmenta), ed. Lietzmann, op. cit., 247–248. Q: Theol. frr. 150–152. Dup. DOCTRINA PATRUM (7051 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,017,APOLLINARIS Theol.,Sermones (fragmenta),"Sermones (fragmenta), ed. Lietzmann, op. cit., 248–249. Q: Homilet., Theol. frr. 153–156. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,018,APOLLINARIS Theol.,Fragmentum dialogi,"Fragmentum dialogi, ed. Lietzmann, op. cit., 249. Q: Dialog., Theol. fr. 157. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,019,APOLLINARIS Theol.,Quod deus in carne Christus (fragmentum),"Quod deus in carne Christus (fragmentum), ed. Lietzmann, op. cit., 249. Q: Theol. fr. 158. Dup. Flavius JUSTINIANUS Imperator Theol. (2734 001).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,020,APOLLINARIS Theol.,Ad Jovianum,"Ad Jovianum, ed. Lietzmann, op. cit., 250– 253. Q: 558: Theol.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,021,APOLLINARIS Theol.,Ad Serapionem (fragmenta),"Ad Serapionem (fragmenta), ed. Lietzmann, op. cit., 253–254. Q: Theol. frr. 159–161. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,022,APOLLINARIS Theol.,Ad Terentium (fragmenta),"Ad Terentium (fragmenta), ed. Lietzmann, op. cit., 254–255. Q: Theol. frr. 162–163. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,023,APOLLINARIS Theol.,Ad episcopos Diocaesarienses,"Ad episcopos Diocaesarienses, ed. Lietzmann, op. cit., 255–256. Q: Theol. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,024,APOLLINARIS Theol.,Epistula ad Dionysium 1,"Epistula ad Dionysium 1, ed. Lietzmann, op. cit., 256–262. Cod: 1,069: Epist., Theol. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,025,APOLLINARIS Theol.,Epistula ad Dionysium 2 (fragmentum),"Epistula ad Dionysium 2 (fragmentum), ed. Lietzmann, op. cit., 262. Q: Epist., Theol. fr. 164. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,026,APOLLINARIS Theol.,Tomus synodalis,"Tomus synodalis, ed. Lietzmann, op. cit., 262–263. Q: Theol. Dup. LEONTIUS Theol. (2811 010).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,027,APOLLINARIS Theol.,Fragmenta ex operibus incertis,"Fragmenta ex operibus incertis, ed. Lietzmann, op. cit., 269–270. Q: Theol. frr. 168–171. Dup. 2048 001 et 0743 002.","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
2074,028,APOLLINARIS Theol.,De incarnatione (fragmenta),"De incarnatione (fragmenta), ed. Lietzmann, op. cit., 206–207. Q: Theol. frr. 9–10. Dup. THEODORETUS Scr. Eccl. et Theol. (4089 002).","base-3 (Perseus, First1KGreek, PTA); exact identifier/title check; Internet Archive metadata API",No reusable complete Greek text found in base-3.,,,Exact historical image-package candidate: apollinarisvonl00apolgoog_jp2.zip (72 MB).,https://archive.org/details/apollinarisvonl00apolgoog,Public-domain-era item; IA metadata has no explicit rights field; visual/reuse review required.,high,SCAN_CANDIDATE,inspect cited pages and image quality; then remote-stage only if approved,Exact Lietzmann 1904 source volume. IA source ZIP SHA-1: 542dd33254faeb3a52d73333097ca737f933e206. Do not retain or rely on IA OCR.,2026-08-11
