tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0087,012,Aelius HERODIANUS et Pseudo-,Περὶ ὀνομάτων,"Περὶ ὀνομάτων, ed. Lentz, op. cit., vol. 3.2, 612–633. Q: 7,813: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg012.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,013,Aelius HERODIANUS et Pseudo-,Περὶ κλίσεως ὀνομάτων,"Περὶ κλίσεως ὀνομάτων, ed. Lentz, op. cit., vol. 3.2, 634–777. Q: 53,104: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg013.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,014,Aelius HERODIANUS et Pseudo-,Εἰς τὸ περὶ γενῶν Ἀπολλωνίου ὑπόμνημα,"Εἰς τὸ περὶ γενῶν Ἀπολλωνίου ὑπόμνημα, ed. Lentz, op. cit., vol. 3.2, 777. Q: 52: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg014.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,015,Aelius HERODIANUS et Pseudo-,Μονόβιβλον περὶ τοῦ ὕδωρ,"Μονόβιβλον περὶ τοῦ ὕδωρ, ed. Lentz, op. cit., vol. 3.2, 777. Q: 79: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg015.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,016,Aelius HERODIANUS et Pseudo-,Περὶ τοῦ ζώς,"Περὶ τοῦ ζώς, ed. Lentz, op. cit., vol. 3.2, 778. Q: 94: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg016.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,017,Aelius HERODIANUS et Pseudo-,Περὶ συζυγιῶν,"Περὶ συζυγιῶν, ed. Lentz, op. cit., vol. 3.2, 779. Q: 71: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg017.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,018,Aelius HERODIANUS et Pseudo-,Μονόβιβλον περὶ τοῦ μὴ πάντα τὰ ῥήματα κλίνεσθαι εἰς πάντας τοὺς χρόνους,"Μονόβιβλον περὶ τοῦ μὴ πάντα τὰ ῥήματα κλίνεσθαι εἰς πάντας τοὺς χρόνους, ed. Lentz, op. cit., vol. 3.2, 779–784. Q: 1,507: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg018.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,019,Aelius HERODIANUS et Pseudo-,Περὶ μετοχῶν,"Περὶ μετοχῶν, ed. Lentz, op. cit., vol. 3.2, 784–785. Q: 150: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg019.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,020,Aelius HERODIANUS et Pseudo-,Μονόβιβλον περὶ τοῦ ἦν,"Μονόβιβλον περὶ τοῦ ἦν, ed. Lentz, op. cit., vol. 3.2, 785–786. Q: 106: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg020.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,021,Aelius HERODIANUS et Pseudo-,Περὶ ῥημάτων,"Περὶ ῥημάτων, ed. Lentz, op. cit., vol. 3.2, 787–824. Q: 15,391: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg021.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,022,Aelius HERODIANUS et Pseudo-,Περὶ τῶν εἰς <μι>,"Περὶ τῶν εἰς <μι>, ed. Lentz, op. cit., vol. 3.2, 825–844. Q: 9,439: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg022.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,023,Aelius HERODIANUS et Pseudo-,Περὶ ἀντωνυμιῶν,"Περὶ ἀντωνυμιῶν, ed. Lentz, op. cit., vol. 3.2, 845–846. Q: 457: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg023.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,024,Aelius HERODIANUS et Pseudo-,Περὶ ἐπιρρημάτων,"Περὶ ἐπιρρημάτων, ed. Lentz, op. cit., vol. 3.2, 846. Q: 60: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg024.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,025,Aelius HERODIANUS et Pseudo-,De figuris (= Περὶ σχημάτων),"De figuris (= Περὶ σχημάτων), ed. Lentz, op. cit., vol. 3.2, 847–849. Q: 668: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg025.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
0087,026,Aelius HERODIANUS et Pseudo-,Περὶ παρωνύμων,"Περὶ παρωνύμων, ed. Lentz, op. cit., vol. 3.2, 849–897. Q: 14,630: Gramm.",base-3; exact URN in licensed local TEI checkout,Exact Greek TEI located; compare edition and bounds before integration.,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0087.tlg026.1st1K-grc1/,CC-BY-SA-4.0 declared in TEI,No scan needed before textual comparison.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage and edition against Canon,No third-party OCR or images used.,2026-08-11
