tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0017,006,ISAEUS Orat.,De Philoctemone,"De Philoctemone, ed. Roussel, op. cit., 108– 124. Cod: 3,555: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,007,ISAEUS Orat.,De Apollodoro,"De Apollodoro, ed. Roussel, op. cit., 129– 140. Cod: 2,629: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,008,ISAEUS Orat.,De Cirone,"De Cirone, ed. Roussel, op. cit., 144–158. Cod: 3,014: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,009,ISAEUS Orat.,De Astyphilo,"De Astyphilo, ed. Roussel, op. cit., 162–173. Cod: 2,226: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,010,ISAEUS Orat.,De Aristarcho,"De Aristarcho, ed. Roussel, op. cit., 179– 186. Cod: 1,731: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,011,ISAEUS Orat.,De Hagnia,"De Hagnia, ed. Roussel, op. cit., 190–205. Cod: 3,485: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,012,ISAEUS Orat.,Pro Euphileto,"Pro Euphileto, ed. Roussel, op. cit., 211– 215. Cod: 829: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0017,013,ISAEUS Orat.,Fragmenta,"Fragmenta, ed. Roussel, op. cit., 220–230. Q: 927: Orat.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,001,PHILO JUDAEUS Phil.,De opificio mundi,"De opificio mundi, ed. L. Cohn, Philonis Alexandrini opera quae supersunt, vol. 1, Berlin: Reimer, 1896 (repr. Berlin: De Gruyter, 1962): 1–60. Cod: 13,325: Exeget., Phil., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,002,PHILO JUDAEUS Phil.,Legum allegoriarum libri i–iii,"Legum allegoriarum libri i–iii, ed. Cohn, op. cit., vol. 1, 61–169. Cod: 31,865: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,003,PHILO JUDAEUS Phil.,De cherubim,"De cherubim, ed. Cohn, op. cit., vol. 1, 170– 201. Cod: 7,595: Exeget., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,004,PHILO JUDAEUS Phil.,De sacrificiis Abelis et Caini,"De sacrificiis Abelis et Caini, ed. Cohn, op. cit., vol. 1, 202–257. Cod: 9,525: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,005,PHILO JUDAEUS Phil.,Quod deterius potiori insidiari soleat,"Quod deterius potiori insidiari soleat, ed. Cohn, op. cit., vol. 1, 258–298. Cod: 11,286: Exeget.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,006,PHILO JUDAEUS Phil.,De posteritate Caini,"De posteritate Caini, ed. P. Wendland, Philonis Alexandrini opera quae supersunt, vol. 2, Berlin: Reimer, 1897 (repr. Berlin: De Gruyter, 1962): 1–41. Cod: 11,047: Exeget., Phil., Theol.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0018,007,PHILO JUDAEUS Phil.,De gigantibus,"De gigantibus, ed. Wendland, op. cit., vol. 2, 42–55. Cod: 3,264: Exeget., Phil.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
