tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0732,011,ALEXANDER Phil.,De anima libri mantissa (= De anima liber alter) [Sp.],"De anima libri mantissa (= De anima liber alter) [Sp.], ed. Bruns, CAG, suppl. 2.1 (1887) 101–186. Cod: 35,760: Comm., Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0732/tlg011/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0732,012,ALEXANDER Phil.,Ἀπορίαι καὶ λύσεις [Sp.],"Ἀπορίαι καὶ λύσεις [Sp.], ed. Bruns, CAG, suppl. 2.2 (1892) 1–116. Cod: 42,905: Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0732/tlg012/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0732,013,ALEXANDER Phil.,Ἠθικὰ προβλήματα [Sp.],"Ἠθικὰ προβλήματα [Sp.], ed. Bruns, CAG, suppl. 2.2 (1892) 117–163. Cod: 17,696: Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0732/tlg013/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0732,014,ALEXANDER Phil.,De fato,"De fato, ed. Bruns, CAG, suppl. 2.2 (1892) 164–212. Cod: 16,301: Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0732/tlg014/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0732,015,ALEXANDER Phil.,In analytica posteriora commentariorum fragmenta,"In analytica posteriora commentariorum fragmenta, ed. Wallies, CAG 2.1 (1883) xix– xxii. Cod: 1,458: Comm., Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0732,016,ALEXANDER Phil.,Fragmenta,"Fragmenta, ed. P. Moraux, Alexandre d'Aphrodise, Paris: Droz, 1942: 207–212, 214, 216– 220. Q: 1,307: Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/aegyptiacaseuve00strogoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0732,017,ALEXANDER Phil.,Problemata (lib. 3–4) [Sp.],"Problemata (lib. 3–4) [Sp.], ed. H. Usener, Alexandri Aphrodisiensis quae feruntur problematorum liber iii et iiii [Programm Gymnasium Joachimsthal. 1859]: 1–37. Cod: 14,870: Med., Phil. Cf. et 0732 002.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0732,018,ALEXANDER Phil.,In analytica posteriora commentariorum fragmenta,"In analytica posteriora commentariorum fragmenta, ed. P. Moraux, Le commentaire d'Alexandre d'Aphrodise aux 'seconds analytiques' d'Aristote [Peripatoi. Philologisch-historische Studien zum Aristotelismus 13. Berlin: De Gruyter, 1979]: 9–13, 16–21, 24, 32–33, 35, 37–39, 42–47, 49, 51–53, 56– 61, 64–66, 69, 71–75, 77–78, 81–82, 86–89, 91–93, 95, 97–102, 104–107, 109, 111–112, 114–115, 118–119, 123, 125–127. Cod: Comm., Phil. Dup. partim 0732 015.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0732,019,ALEXANDER Phil.,Commentaria in Aristotelis physica (lib. Cornelius ALEXANDER iv–viii),"Commentaria in Aristotelis physica (lib. Cornelius ALEXANDER iv–viii), ed. M. Rashed, Alexandre d'Aphrodise, Commentaire perdu à la ""Physique"" d'Aristote (Livres IV–VIII), Les scholies byzantines, [Commentaria in Aristotelem Graeca et Byzantina 1. Berlin: De Gruyter, 2011]: 171–644. Cod: 23,121: Comm., Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0732,020,ALEXANDER Phil.,De anima libri mantissa [Sp.],"De anima libri mantissa [Sp.], ed. R. W. Sharples, Alexander Aphrodisiensis, De anima libri mantissa [Peripatoi. Philologisch-historische Studien zum Aristotelismus 21. Berlin - New York: De Gruyter, 2008]: 37–142. Cod: Comm., Phil. Dup. 0732 011, 012.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0735,001,EUDEMUS Med.,"Fragmenta, P. Ryl.1.21. Pap: Med","Fragmenta, P. Ryl.1.21. Pap: Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/aegyptiacaseuve00strogoog,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0736,001,STEPHANUS Med.,In Magni sophistae librum de urinis,"In Magni sophistae librum de urinis, ed. U. C. Bussemaker, ""In Magni sophistae librum de urinis,"" Revue de Philologie 1 (1845) 423–438, 543–560. Cod: 8,126: Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0743,002,NEMESIUS Theol.,De natura hominis,"De natura hominis, ed. M. Morani, Nemesii Emeseni de natura hominis [Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. Leipzig: Teubner, 1987]: 1–136. Cod: 36,781: Med., Phil.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bub_gb_A8l2QobPdE8C,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
0744,001,ALEXANDER Trallianus Med.,Dedicatio ad Cosman,"Dedicatio ad Cosman, ed. T. Puschmann, Alexander von Tralles, vol. 1, Vienna: Braumüller, 1878 (repr. Amsterdam: Hakkert, 1963): 289. Cod: 147: Epist., Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact TLG work path found locally; targeted IA query returned no candidate.,,,,,,high,EDITION_IDENTIFIED,search other item-level catalogs,No external source claimed; no OCR used.,2026-08-11
0744,002,ALEXANDER Trallianus Med.,De febribus,"De febribus, ed. Puschmann, op. cit., vol. 1, 291–439. Cod: 19,794: Med.",base-3 local exact TLG-id lookup; targeted IA catalog query for negative result,No exact open text found locally.,,,Catalog candidate only; edition/quality unverified.,https://archive.org/details/bub_gb_CmOseV4wCIAC,Unverified.,low,SCAN_CANDIDATE,compare catalog item against canonical edition,Individual IA title query; no OCR used.,2026-08-11
