tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0298,001,EUMELUS Epic.,Fragmentum,"Fragmentum, ed. D. L. Page, Poetae melici Graeci, Oxford: Clarendon Press, 1962 (repr. 1967 (1st edn. corr.)): 361. Q: 15: Hymn., Lyr. fr. 1.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0298,002,EUMELUS Epic.,Fragmenta,"Fragmenta, ed. G. Kinkel, Epicorum Graecorum fragmenta, vol. 1, Leipzig: Teubner, 1877: 188, 191, 193, 195. Q: 125: Epic., Hymn., Lyr. frr. 2, 9, 11, 13, 16. Dup. partim 0298 001, 004 (fr. 2).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0298,003,EUMELUS Epic.,"Testimonia, FGrH #451: 3B:378. NQ: 46: Test","Testimonia, FGrH #451: 3B:378. NQ: 46: Test.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0298,004,EUMELUS Epic.,"Corinthiaca (fragmenta), FGrH #451: 3B:378–381. Q: 853: Epic., Hist. Dup. partim 0298 002 (fr. 2)","Corinthiaca (fragmenta), FGrH #451: 3B:378–381. Q: 853: Epic., Hist. Dup. partim 0298 002 (fr. 2).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0298,005,EUMELUS Epic.,Fragmenta epica,"Fragmenta epica, ed. A. Bernabé, Poetarum epicorum Graecorum testimonia et fragmenta, pt. 1, Leipzig: Teubner, 1987: 108–114. Q: 141: Epic. EUMELUS frr. 2–3, 8, 12, 16, 19. frr. 2–3, 8: Corinthiaca. fr. 12: Europa. fr. 16: fragmentum incerti operis. fr. 19: dubium est. Dup. partim 0298 002 et 004.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0299,001,TERPANDER Lyr.,Fragmenta (fort. auctore Terpandro),"Fragmenta (fort. auctore Terpandro), ed. D. L. Page, Poetae melici Graeci, Oxford: Clarendon Press, 1962 (repr. 1967 (1st edn. corr.)): 362. Q: 18: Hymn., Lyr. frr. 1–2.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0299,002,TERPANDER Lyr.,Fragmentum (fort. auctore Terpandro),"Fragmentum (fort. auctore Terpandro), ed. D. L. Page, Supplementum lyricis Graecis, Oxford: Clarendon Press, 1974: 4. Pap: 3: Lyr. fr. S6: P. Oxy. 35.2737. fr. S6: Dup. partim ALCMAN Lyr. (0291 002) (fr. S2). fr. S6: Dup. partim ION Poeta et Phil. (0308 004) (fr. S316).",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0300,001,ACTA ALEXANDRINORUM,Acta Alexandrinorum,"Acta Alexandrinorum, ed. H. Musurillo, Acta Alexandrinorum, Leipzig: Teubner, 1961: 1–72. Pap: 5,022: Acta De senatu Alexandrinorum (PSI 1160): pp. 1–2. Congressus cum Flacco (P. Oxy. 8.1089): pp. 2–5. Sine titulo (P. bibl. univ. Giss. 46): pp. 6–10. Acta Isidori (recensio A) (P. Berol. inv. 7118): pp. 11–13. Acta Isidori (recensio B) (P. Lond. inv. 2785): pp. 14–16. Acta Isidori (recensio C) (P. Berol. inv. 8877): pp. 16–17. Acta Diogenis (P. Oxy. 20.2264): pp. 18–20. Ingressus triumphalis Vespasiani (P. Fuad 8): p. 21. Acta Hermiae (P. Harr.): p. 22. Acta Maximi (P. Oxy. 3.471 + P. Schubart 42): pp. 22–31. Acta Hermaisci (P. Oxy. 10.1242): pp. 32– 35. Acta Pauli et Antonini (P. Lond. inv. 1 + P. Louvre 2376bis): pp. 36–43. Acta Pauli et Antonini (recensio B Alexandrina brevior) (P. Oxy. 10.1242): pp. 44–45. Acta Pauli et Antonini (textus C) (P. Berol. 8111): pp. 45–46. Acta Athenodori (P. Oxy. 18.2177): pp. 47– 50. Acta Appiani (P. Yale inv. 1536 + P. Oxy. 1.33): pp. 51–56. Fragmenta dubia vel incerta: pp. 56–72.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0301,001,THESPIS Trag.,Fragmenta,"Fragmenta, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 65–66. Q: 73: Trag. frr. 1–5.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0303,001,PHRYNICHUS Trag.,Fragmenta,"Fragmenta, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 72–79. Q: 196: Comic., Trag. frr. 1–2, 3a, 4–14, 16–17, 20–24.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0304,001,ACTA ET MARTYRIUM APOLLONII,Acta et martyrium Apollonii,"Acta et martyrium Apollonii, ed. H. Musurillo, The acts of the Christian martyrs, Oxford: Clarendon Press, 1972: 90–104. Cod: 1,831: Hagiogr.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0307,001,NEOPHRON Trag.,Fragmenta,"Fragmenta, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 92–94. Q: 143: Trag. frr. 1–3.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0308,001,ION Phil. et Poeta,Fragmenta,"Fragmenta, ed. B. Snell, Tragicorum Graecorum fragmenta, vol. 1, Göttingen: Vandenhoeck & Ruprecht, 1971: 96–114. Q: 517: Satyr., Trag. frr. 1–29, 31–43, 43b–43c, 44–68.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0308,002,ION Phil. et Poeta,Fragmenta,"Fragmenta, ed. M. L. West, Iambi et elegi Graeci, vol. 2, Oxford: Clarendon Press, 1972: 78–80. Q: 216: Eleg. frr. 26–30, 32.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
0308,003,ION Phil. et Poeta,Fragmenta,"Fragmenta, ed. D. L. Page, Poetae melici Graeci, Oxford: Clarendon Press, 1962 (repr. 1967 (1st edn. corr.)): 384–386. Q: 43: Lyr., Trag. frr. 5–7.",base-3; exact-title/edition web lookup,No exact reusable Greek text or rights-cleared scan verified.,,,,,,medium,EDITION_IDENTIFIED,continue item-level open-text and historical-scan search,Explicit follow-up; no third-party OCR used.,2026-08-11
