tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0062,058,LUCIANUS Soph.,Pro lapsu inter salutandum,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg058/tlg0062.tlg058.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,059,LUCIANUS Soph.,Apologia,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg059/tlg0062.tlg059.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,060,LUCIANUS Soph.,Harmonides,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg060/tlg0062.tlg060.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,061,LUCIANUS Soph.,Hesiodus,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg061/tlg0062.tlg061.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,062,LUCIANUS Soph.,Scytha,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg062/tlg0062.tlg062.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,063,LUCIANUS Soph.,Hermotimus,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg063/tlg0062.tlg063.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,064,LUCIANUS Soph.,Prometheus es in verbis,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg064/tlg0062.tlg064.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,065,LUCIANUS Soph.,Navigium,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg065/tlg0062.tlg065.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,066,LUCIANUS Soph.,Dialogi mortuorum,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg066/tlg0062.tlg066.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
0062,067,LUCIANUS Soph.,Dialogi marini,,base-3; Perseus canonical Greek TEI exact-URN lookup,Exact Greek TEI located; compare edition and coverage against Canon.,https://github.com/PerseusDL/canonical-greekLit/blob/master/data/tlg0062/tlg067/tlg0062.tlg067.perseus-grc2.xml,CC BY-SA 3.0 US,No rights-cleared exact scan verified.,,,high,TEXT_OPEN_UNVERIFIED,compare TEI coverage/edition against Canon,Open TEI only; no OCR or images used.,2026-08-11
