tlg_author_id,tlg_work_id,author_heading,work_title,canonical_edition,sources_tested,open_text_result,open_text_url,open_text_license,scan_result,scan_url,scan_rights,confidence,proposed_status,next_action,notes,last_checked
0726,001,PALLADIUS Med.,Commentarii in Hippocratis librum sextum de morbis popularibus,"Commentarii in Hippocratis librum sextum de morbis popularibus, ed. F. R. Dietz, Scholia in Hippocratem et Galenum, vol. 2, Königsberg: Borntraeger, 1834 (repr. Amsterdam: Hakkert, 1966): 1–39, 73–88, 92–204. Cod: 44,196: Comm., Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0726,002,PALLADIUS Med.,Synopsis de febribus,"Synopsis de febribus, ed. J. L. Ideler, Physici et medici Graeci minores, vol. 1, Berlin: Reimer, 1841 (repr. Amsterdam: Hakkert, 1963): 107–120. Cod: 3,549: Med. Cf. et THEOPHILUS Protospatharius et STEPHANUS Atheniensis Med. (0746 001).","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0726,003,PALLADIUS Med.,Περὶ βρώσεως καὶ πόσεως,"Περὶ βρώσεως καὶ πόσεως, ed. Dietz, op. cit., vii–viii. Cod: 233: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0726,004,PALLADIUS Med.,Scholia in Hippocratis de fracturis,"Scholia in Hippocratis de fracturis, ed. D. Irmer, Palladius. Kommentar zu Hippokrates 'De fracturis' und seine Parallelversion unter dem Namen des Stephanus von Alexandria [Hamburger philologische Studien 45. Hamburg: Buske, 1977]: 16–88. Cod: 7,649: Comm., Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0726,005,PALLADIUS Med.,"Commentarium in Galeni de sectis (excerptum e cod. Laur. plut. 74, 11)","Commentarium in Galeni de sectis (excerptum e cod. Laur. plut. 74, 11), ed. H. Rabe, Prolegomenon Sylloge [Rhetores Graeci 14. Leipzig: Teubner, 1931]: 16–17. Cod: Comm., Rhet.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,001,THEOPHILUS Protospatharius Med.,Commentarii in Hippocratis aphorismos,"Commentarii in Hippocratis aphorismos, ed. F. R. Dietz, Scholia in Hippocratem et Galenum, vol. 2, Königsberg: Borntraeger, 1834 (repr. Amsterdam: Hakkert, 1966): 236, 238–240, 244–544. Cod: 68,642: Comm., Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,002,THEOPHILUS Protospatharius Med.,De urinis,"De urinis, ed. J. L. Ideler, Physici et medici Graeci minores, vol. 1, Berlin: Reimer, 1841 (repr. Amsterdam: Hakkert, 1963): 261–283. Cod: 6,158: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,003,THEOPHILUS Protospatharius Med.,De excrementis,"De excrementis, ed. Ideler, op. cit., 397–408. Cod: 3,149: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,004,THEOPHILUS Protospatharius Med.,De pulsibus,"De pulsibus, ed. F. Z. Ermerins, Anecdota medica Graeca, Leiden: Luchtmans, 1840 (repr. Amsterdam: Hakkert, 1963): 3–77. Cod: 6,689: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,005,THEOPHILUS Protospatharius Med.,De corporis humani fabrica libri quinque,"De corporis humani fabrica libri quinque, ed. G. A. Greenhill, Theophili Protospatharii de corporis humani fabrica libri v, Oxford: Oxford University Press, 1842: 1–272. Cod: 29,381: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0729,006,THEOPHILUS Protospatharius Med.,Apotherapeutica (excerpta e cod. Laur. plut. 75.19),"Apotherapeutica (excerpta e cod. Laur. plut. 75.19), ed. A. P. Kouzes, ""The apotherapeutic of Theophilos according [to] the Laurentian codex, plut. 75, 19,"" Πρακτικὰ τῆς Ἀκαδημίας Ἀθηνῶν 19 (1948) 37–45. Cod: Med. 0728 THEOPHILUS Protospatharius, DAMASCIUS et STEPHANUS Atheniensis Med. post A.D. 9 Cf. et STEPHANUS Med. et Phil. (0724). Cf. et THEOPHILUS Protospatharius Med. (0729). Cf. et THEOPHILUS Protospatharius et STEPHANUS Atheniensis Med. (0746). Cf. et DAMASCIUS Phil. (4066).","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0730,001,MELETIUS Med.,De natura hominis,"De natura hominis, ed. J. A. Cramer, Anecdota Graeca e codd. manuscriptis bibliothecarum Oxoniensium, vol. 3, Oxford: Oxford University Press, 1836 (repr. Amsterdam: Hakkert, 1963): 5–157. Cod: 40,129: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0730,002,MELETIUS Med.,Hypothesis ad opus De natura hominis (e cod. Barocciano 131),"Hypothesis ad opus De natura hominis (e cod. Barocciano 131), ed. Cramer, op. cit., 1–4. Cod: 905: Med.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
0731,001,ADAMANTIUS Judaeus Med.,Physiognomonica,"Physiognomonica, ed. R. Foerster, Scriptores physiognomonici Graeci et Latini, vol. 1, Leipzig: Teubner, 1893: 297–426. Cod: 7,870: Med., Physiognom.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",Exact TLG work path found locally; edition/extent must be checked.,sources/upstream/first1kgreek/data/tlg0731/tlg001/__cts__.xml,See upstream repository license.,,,,high,TEXT_OPEN_UNVERIFIED,inspect CTS metadata and license,Individual exact-ID match; no OCR used.,2026-08-11
0731,002,ADAMANTIUS Judaeus Med.,De ventis,"De ventis, ed. V. Rose, Anecdota Graeca et Graecolatina, vol. 1, Berlin: Duemmler, 1864 (repr. Amsterdam: Hakkert, 1963): 29–48. Cod: 5,607: Nat. Hist.","base-3 local exact TLG-id lookup (Perseus, First1KGreek, PTA); external catalog search pending for negative result",No exact TLG work path found in the three local base corpora.,,,,,,high,EDITION_IDENTIFIED,perform external item-level catalog search,Individual negative exact-ID check; no external source claimed; no OCR used.,2026-08-11
