tlg_author_id,tlg_work_id,corpus,cts_urn,corpus_author,corpus_title,edition_description,language,word_count,text_url,metadata_url,license,source_revision,in_printed_inventory,match_method,match_confidence,verification_status,local_path,sha256,file_bytes,greek_characters,tei_license,automated_check,quality_notes
0013,025,Perseus,urn:cts:greekLit:tlg0013.tlg025.perseus-grc2,Homeric Hymns,HHymn 25 to the Muses and Apollo,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg025.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg025/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg025/tlg0013.tlg025.perseus-grc2.xml,53ee07890059b71c9b9acbb28999b9ac3580d7a769dba6c130951f883c662541,4202,265,,AUTOMATED_TEI_CHECK_PASSED,
0013,026,Perseus,urn:cts:greekLit:tlg0013.tlg026.perseus-grc2,Homeric Hymns,Hymn 26 to Dionysus,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg026.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg026/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg026/tlg0013.tlg026.perseus-grc2.xml,43146c4d59700eb257877ec10504f8003fb512d9874a70bb8be36158bfc09dee,4861,476,,AUTOMATED_TEI_CHECK_PASSED,
0013,027,Perseus,urn:cts:greekLit:tlg0013.tlg027.perseus-grc2,Homeric Hymns,Hymn 27 to Artemis,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg027.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg027/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg027/tlg0013.tlg027.perseus-grc2.xml,90e5e2c871455a9a796b05a45f6b846fc2cf39de5262fed7add9fbad63c06efe,5765,769,,AUTOMATED_TEI_CHECK_PASSED,
0013,028,Perseus,urn:cts:greekLit:tlg0013.tlg028.perseus-grc2,Homeric Hymns,Hymn 28 to Athena,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., translator. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg028.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg028/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg028/tlg0013.tlg028.perseus-grc2.xml,7dde87ee5cc14f69b84432b5b3bf908941abdbb7fec7bd3cbedb79b01f0c95c4,5453,643,,AUTOMATED_TEI_CHECK_PASSED,
0013,029,Perseus,urn:cts:greekLit:tlg0013.tlg029.perseus-grc2,Homeric Hymns,Hymn 29 to Hestia,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg029.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg029/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg029/tlg0013.tlg029.perseus-grc2.xml,b7d496350b2df27581605c6ca9bee9c42c4d20250ceb217d06a70d2c575daae6,5004,499,,AUTOMATED_TEI_CHECK_PASSED,
0013,030,Perseus,urn:cts:greekLit:tlg0013.tlg030.perseus-grc2,Homeric Hymns,Hymn 30 to Earth,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg030.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg030/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg030/tlg0013.tlg030.perseus-grc2.xml,f39f9a48bce81a5ff3f9d7d8201fff08ba29be9aacc7573067cf3d092e4debcf,5541,705,,AUTOMATED_TEI_CHECK_PASSED,
0013,031,Perseus,urn:cts:greekLit:tlg0013.tlg031.perseus-grc2,Homeric Hymns,Hymn 31 to Helios,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg031.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg031/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg031/tlg0013.tlg031.perseus-grc2.xml,0d78fb6429d3b8cdc156f3b43e2a5647a56395e2191ad385bcd3dbdb6a6aed65,5590,728,,AUTOMATED_TEI_CHECK_PASSED,
0013,032,Perseus,urn:cts:greekLit:tlg0013.tlg032.perseus-grc2,Homeric Hymns,Hymn 32 to Selene,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg032.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg032/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg032/tlg0013.tlg032.perseus-grc2.xml,7c24ee86ec75e7667006866b5bfa93d7a115fc95267e0e74777c0455cf0c49fe,5604,732,,AUTOMATED_TEI_CHECK_PASSED,
0013,033,Perseus,urn:cts:greekLit:tlg0013.tlg033.perseus-grc2,Homeric Hymns,Hymn 33 to the Dioscuri,"Anonymous. Hesiod, The Homeric Hymns and Homerica. Evelyn-White, Hugh G., editor. London: William Heinmann; New York: The Macmillan Co., 1914.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0013.tlg033.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0013/tlg033/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0013/tlg033/tlg0013.tlg033.perseus-grc2.xml,9a903e64b14df580dc3dcabc36d529feb0e4243e0e037e5ad8fc3b4f59f39b18,5562,693,,AUTOMATED_TEI_CHECK_PASSED,
0014,001,Perseus,urn:cts:greekLit:tlg0014.tlg001.perseus-grc2,Demosthenes,Ὀλυνθιακὸς α΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg001.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg001/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg001/tlg0014.tlg001.perseus-grc2.xml,ebb9eeee021a44aadcc4b7f1e793462b0c0f2ecb89cb13a8dcaa1c0dae36b9a5,27500,9347,,AUTOMATED_TEI_CHECK_PASSED,
0014,002,Perseus,urn:cts:greekLit:tlg0014.tlg002.perseus-grc2,Demosthenes,Ὀλυνθιακὸς β΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg002.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg002/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg002/tlg0014.tlg002.perseus-grc2.xml,0656b91333464471071cb4bcd1999a028828f26d321535d4841e74956ecdadb9,30697,10406,,AUTOMATED_TEI_CHECK_PASSED,
0014,003,Perseus,urn:cts:greekLit:tlg0014.tlg003.perseus-grc2,Demosthenes,Ὀλυνθιακὸς γ΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg003.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg003/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg003/tlg0014.tlg003.perseus-grc2.xml,bad6a482323ce70274c30d10165b661da4d2f8d78a8d119ef6e2b2a6f1efe05b,34661,11778,,AUTOMATED_TEI_CHECK_PASSED,
0014,004,Perseus,urn:cts:greekLit:tlg0014.tlg004.perseus-grc2,Demosthenes,κατὰ Φιλίππου α΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg004.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg004/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg004/tlg0014.tlg004.perseus-grc2.xml,1e8e22213f55aeffa368a50a6dd7588f69b786e61212d19ca62b32b84ab14296,47559,16689,,AUTOMATED_TEI_CHECK_PASSED,
0014,005,Perseus,urn:cts:greekLit:tlg0014.tlg005.perseus-grc2,Demosthenes,περὶ τῆς εἰρήνης,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg005.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg005/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg005/tlg0014.tlg005.perseus-grc2.xml,e438d67fbfe91b247768885949dfafeb0be2b537f9312dcdef82aca0f1852641,22678,7471,,AUTOMATED_TEI_CHECK_PASSED,
0014,006,Perseus,urn:cts:greekLit:tlg0014.tlg006.perseus-grc2,Demosthenes,κατὰ Φιλίππου β΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg006.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg006/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg006/tlg0014.tlg006.perseus-grc2.xml,39fce2713b93274e4ff616eef0fc8dcfe4808c4c5d69a0f8661db54c030f5120,30390,10256,,AUTOMATED_TEI_CHECK_PASSED,
0014,007,Perseus,urn:cts:greekLit:tlg0014.tlg007.perseus-grc2,Demosthenes,περὶ Ἀλοννήσου,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg007.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg007/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg007/tlg0014.tlg007.perseus-grc2.xml,5b7bec0591b1dfb14095a5eeb2b31e6e5280dee25e7cd2b4cb592e7fa3275954,36926,12737,,AUTOMATED_TEI_CHECK_PASSED,
0014,008,Perseus,urn:cts:greekLit:tlg0014.tlg008.perseus-grc2,Demosthenes,περὶ τῶν ἐν Χερρονήσῳ,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg008.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg008/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg008/tlg0014.tlg008.perseus-grc2.xml,5b0d8b5e8c1a489f3715815aec6a1fbfcd7eeede4d1e3db7b628b668d1a22f11,60357,21491,,AUTOMATED_TEI_CHECK_PASSED,
0014,009,Perseus,urn:cts:greekLit:tlg0014.tlg009.perseus-grc2,Demosthenes,κατὰ Φιλίππου γ΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg009.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg009/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg009/tlg0014.tlg009.perseus-grc2.xml,d9745764f59cfbe7178daa80c1e7fc90fefde31d9da291eabba4da41e2ea9410,61254,21954,,AUTOMATED_TEI_CHECK_PASSED,
0014,010,Perseus,urn:cts:greekLit:tlg0014.tlg010.perseus-grc2,Demosthenes,κατὰ Φιλίππου δ΄,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg010.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg010/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg010/tlg0014.tlg010.perseus-grc2.xml,30044356b0cb242c3f710ea6f76e270951227fc8cd2344f62ac6857af2e29c1c,64344,22491,,AUTOMATED_TEI_CHECK_PASSED,
0014,011,Perseus,urn:cts:greekLit:tlg0014.tlg011.perseus-grc2,Demosthenes,πρὸς τὴν ἐπιστολήν τὴν Φιλίππου,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg011.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg011/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg011/tlg0014.tlg011.perseus-grc2.xml,dd457b92e76d8406324b2b04e4ccf595a05f978e5adf32f2367704abed8d2b64,21265,6915,,AUTOMATED_TEI_CHECK_PASSED,
0014,012,Perseus,urn:cts:greekLit:tlg0014.tlg012.perseus-grc2,Demosthenes,ἐπιστολή [Φιλίππου],"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg012.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg012/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg012/tlg0014.tlg012.perseus-grc2.xml,754a224f8ca1cedb35057655d616b3924f802929910d69afd9f6b5c8777bff9d,23455,7779,,AUTOMATED_TEI_CHECK_PASSED,
0014,013,Perseus,urn:cts:greekLit:tlg0014.tlg013.perseus-grc2,Demosthenes,περὶ συντάξεως,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg013.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg013/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg013/tlg0014.tlg013.perseus-grc2.xml,05224f14da56794f2aa6f1fc7f0a98a5da61413724a8d4192b0114bb9856b9f5,34628,11787,,AUTOMATED_TEI_CHECK_PASSED,
0014,014,Perseus,urn:cts:greekLit:tlg0014.tlg014.perseus-grc2,Demosthenes,περὶ τῶν συμμοριῶν,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg014.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg014/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg014/tlg0014.tlg014.perseus-grc2.xml,c2f130ad039d56968ce6ed5287e5a59d79bfaa45425f6093780a39a1aec4ab16,38439,13192,,AUTOMATED_TEI_CHECK_PASSED,
0014,015,Perseus,urn:cts:greekLit:tlg0014.tlg015.perseus-grc2,Demosthenes,ὑπὲρ τῆς Ῥοδίων ἐλευθερίας,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg015.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg015/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg015/tlg0014.tlg015.perseus-grc2.xml,46a60381785508c271b20e40c8e7df07962cec558070aae53786c3bfab23f30b,33880,11519,,AUTOMATED_TEI_CHECK_PASSED,
0014,016,Perseus,urn:cts:greekLit:tlg0014.tlg016.perseus-grc2,Demosthenes,ὑπὲρ Μεγαλοπολιτῶν,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg016.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg016/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg016/tlg0014.tlg016.perseus-grc2.xml,fdc9a32ad69d841eb78264cac165f91991f2fb6c26ec30f4f42933f916e04dbc,29569,9940,,AUTOMATED_TEI_CHECK_PASSED,
0014,017,Perseus,urn:cts:greekLit:tlg0014.tlg017.perseus-grc2,Demosthenes,περὶ τῶν πρὸς Ἀλέξανδρον συνθηκῶν,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg017.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg017/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg017/tlg0014.tlg017.perseus-grc2.xml,3143e672b34b1f69e18fbb0cea3fe1c1750bc87c434acac31f31fa582e042f55,29008,9879,,AUTOMATED_TEI_CHECK_PASSED,
0014,018,Perseus,urn:cts:greekLit:tlg0014.tlg018.perseus-grc2,Demosthenes,ὑπὲρ Κτησιφῶντος περὶ τοῦ στεφάνου,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg018.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg018/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg018/tlg0014.tlg018.perseus-grc2.xml,819e44c0d48e1c98195ec46bcf01b25ca76d84b412208711e7e1e4f41511a059,308896,115477,,AUTOMATED_TEI_CHECK_PASSED,
0014,019,Perseus,urn:cts:greekLit:tlg0014.tlg019.perseus-grc2,Demosthenes,περὶ τῆς παραπρεσβείας,"Demosthenes. Orationes, Vol. I. Butcher, S. H., editor. Oxford: Clarendon Press, 1903.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg019.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg019/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg019/tlg0014.tlg019.perseus-grc2.xml,8be6ee2783b6f72eb1d445897370af139f81baee2cf418bd5bbb02d476bd50cd,314853,118891,,AUTOMATED_TEI_CHECK_PASSED,
0014,020,Perseus,urn:cts:greekLit:tlg0014.tlg020.perseus-grc2,Demosthenes,περὶ τῆς Ἀτελείας πρὸς Λεπτίνην,"Demosthenes. Orationes, Vol. II, Part 1. Butcher, S. H., editor. Oxford: Clarendon Press, 1907.",grc,,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0014.tlg020.perseus-grc2,https://github.com/PerseusDL/canonical-greekLit/blob/790c84289edbdbe289dd7b752bfea29f0af4299d/data/tlg0014/tlg020/__cts__.xml,CC BY-SA 4.0 (repository default; verify file),790c84289edbdbe289dd7b752bfea29f0af4299d,yes,explicit_tlg_identifier,exact_identifier,METADATA_MATCH_UNVERIFIED_TEXT,sources/upstream/perseus-canonical-greekLit/data/tlg0014/tlg020/tlg0014.tlg020.perseus-grc2.xml,0be06ce8d05e534736599caa254f1772431d0e17bce2e25afbf4aff08cf8e5f5,153079,56694,,AUTOMATED_TEI_CHECK_PASSED,
