tlg_author_id,tlg_work_id,coverage,journal_status,source_urn,source_url,source_local_path,source_sha256,source_license,evidence_file,scope_note
0825,001,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg7000.tlg001.perseus-grc9,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg7000.tlg001.perseus-grc9,sources/upstream/perseus-canonical-greekLit/data/tlg7000/tlg001/tlg7000.tlg001.perseus-grc9.xml,d2e6485a97d66b82ddbf4a23fbdacfc58b2fc125dd5f0f3b953db0277d2ce76f,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont166_checkpoint_01_0825_001.csv,"Exact open ancient testimony available: Lucillius, AG 11.246.6, names Meliton and his Niobe (‘γράψει μʼ ὡς Νιόβην δρᾶμα σαπρὸν Μελίτων’). It securely supplies the otherwise lost play’s title, but preserves no verse from Meliton’s drama."
1495,003,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg2018.tlg002.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2018.tlg002.1st1K-grc1:1.toc,sources/upstream/first1kgreek/data/tlg2018/tlg002/tlg2018.tlg002.1st1K-grc1.xml,604f7f4866815cf2daa6a520f560b50117d8548ca9457db523522b97300bd091,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
                    License",data/research_batches/tlg_0001_1500_b5_cont162_checkpoint_01_1495_003.csv,"Partial open text only: Eusebius, Historia ecclesiastica 4.26 preserves a catalogue of Melito’s works, the dating notice from Peri Pascha, and excerpts from the Apologia. The exact First1KGreek host TEI is locally present and covers this transmitted subset, but not the whole Perler frr. 1–4, 6–7, 8b–12 collection; no aggregated Melito text is created from it."
1497,002,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg0008.tlg001.perseus-grc3,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0008.tlg001.perseus-grc3,sources/upstream/perseus-canonical-greekLit/data/tlg0008/tlg001/tlg0008.tlg001.perseus-grc3.xml,b129bc3d2d63c6db9e5a9fbd347cebbbff7e7c30fab73ca3e6a2576e33914fcb,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont176_checkpoint_01_1497_002.csv,"Partial exact reusable Greek text is available through the host witness Athenaeus: the CC-BY-SA Perseus Kaibel TEI contains the passages catalogued by Digital Athenaeus as FGrH 131 F1 (Ath. 6.271d), F3 (2.65b), F4a (14.635b), F4b (14.635e), F5 (14.637e–f), and F6 (14.638a). These are transmitted source passages, not a standalone reconstructed Menaechmus edition. No F2 source, full FGrH ordering, or Jacoby apparatus is inferred from this host text."
1498,001,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0526/tlg003/tlg0526.tlg003.perseus-grc2.xml,ff8141456e2d4bbb58fcdb1239ddc62ff77d081d7dfa98702cb38f82414dcdf1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont231_checkpoint_01_1498_001.csv,"A core direct testimony is openly transcribed: Josephus, Against Apion 1.116–127 names Menander of Ephesus, characterizes his historical method, and introduces a Tyrian excerpt. This does not by itself establish the complete FGrH testimonia set or Jacoby's arrangement."
1498,002,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0526.tlg003.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0526/tlg003/tlg0526.tlg003.perseus-grc2.xml,ff8141456e2d4bbb58fcdb1239ddc62ff77d081d7dfa98702cb38f82414dcdf1,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont232_checkpoint_01_1498_002.csv,"A precise open source match is FGrH 783 F1: Josephus, Antiquities 8.145–146. The related quotation in Josephus, Against Apion 1.117–126 is also present in the CC-BY-SA Greek text, but its detailed FGrH-fragment boundaries remain to be reconciled."
1504,001,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1:1.A.1a,sources/upstream/first1kgreek/data/tlg9010/tlg001/tlg9010.tlg001.1st1K-grc1.xml,d90bc3a547e097c9888743fae4f13f19534fd1c3c5eaeeed3643663465ab7112,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",data/research_batches/tlg_0001_1500_b5_cont267_checkpoint_01_1504_001.csv,"Suda mu.604 supplies the poet's identity, Thebaid title and eleven-book extent, but not the whole FGrH testimonia dossier."
1504,003,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1:1.A.1a,sources/upstream/first1kgreek/data/tlg9010/tlg001/tlg9010.tlg001.1st1K-grc1.xml,d90bc3a547e097c9888743fae4f13f19534fd1c3c5eaeeed3643663465ab7112,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",data/research_batches/tlg_0001_1500_b5_cont269_checkpoint_01_1504_003.csv,Suda mu.604 supplies the exact title testimony; the separate verbatim fragments are linked under 1504.002 and the modern SH arrangement is not reproduced.
1506,001,PARTIAL_HOST_TEXT_VERIFIED,TEXT_PARTIAL__FGRH_541_REQUIRES_CONCORDANCE,urn:cts:greekLit:tlg0008.tlg001.perseus-grc4,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0008.tlg001.perseus-grc4,sources/upstream/perseus-canonical-greekLit/data/tlg0008/tlg001/tlg0008.tlg001.perseus-grc4.xml,baca806107237602c648f9bc56a3d958d966fdb2ce3ec1cdfd7fdf27f8911b14,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont284_checkpoint_01_1506_001.csv,"The FGrH compilation itself is not supplied as an open transcription. DFHG openly transcribes the older FHG dossier (Menodotus Perinthius vel Samius) and identifies the Samian work Τῶν κατὰ τὴν Σάμον ἐνδόξων ἀναγραφή; licensed Athenaeus preserves direct quotations, including XV.12 (671f–672) and XIV.70 (655a–b). These witnesses make individual passages reusable but do not by themselves prove a complete FGrH-541 concordance."
1787,001,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg9010.tlg001.1st1K-grc1:1.A.1a,sources/upstream/first1kgreek/data/tlg9010/tlg001/tlg9010.tlg001.1st1K-grc1.xml,d90bc3a547e097c9888743fae4f13f19534fd1c3c5eaeeed3643663465ab7112,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
                        License",data/research_batches/tlg_0001_1500_b5_cont276_checkpoint_01_1787_001.csv,"Suda mu.613 securely supplies Menippus and the title Cercopes, but no dramatic verse or complete modern title dossier."
1916,001,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg0004.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0004.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0004/tlg001/tlg0004.tlg001.perseus-grc2.xml,4906d973f80e1351fe805c496c34d038bb6139102be87bc62ce857c084ebaae8,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont286_checkpoint_01_1916_001.csv,"Diogenes Laertius 2.104 supplies the direct ancient testimony, without reproducing Jacoby's editorial layout or apparatus."
1939,002,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg0099.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0099.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0099/tlg001/tlg0099.tlg001.perseus-grc2.xml,69d7a3865c633e8c85008ed8e6ec211cc664ddbed9d15d6e4ea31458937ef95a,CC BY-SA 4.0 (repository default; verify file),data/research_batches/tlg_0001_1500_b5_cont112_checkpoint_01_1939_002.csv,"Strabo 11.14.12 preserves the attribution to Medius of Larissa, but not Jacoby's editorial apparatus."
2228,001,PARTIAL_HOST_TEXT_VERIFIED,TEXT_PARTIAL__PRIMARY_TESTIMONIA_OPEN,urn:cts:greekLit:tlg0093.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0093.tlg001.1st1K-grc1:1.1.1,sources/upstream/first1kgreek/data/tlg0093/tlg001/tlg0093.tlg001.1st1K-grc1.xml,d8957cc1148a02f24f0b56c741ee03a6d3da16c596015e8217e8a039c21f9cd7,"https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International
 License",data/research_batches/tlg_0001_1500_b5_cont274_checkpoint_01_2228_001.csv,Three direct primary testimonia are openly available. Theophrastus names Menestor twice on the wood used for fire-making (Historia plantarum 5.3.4: mulberry; 5.9.6: ivy). Iamblichus lists Menestor among the Sybarite Pythagoreans (Vita Pythagorica 36.267). These recover explicit item-level testimony but do not by themselves prove that every item in DK 467 Test. 1–7 is covered.
2228,001,PARTIAL_HOST_TEXT_VERIFIED,TEXT_PARTIAL__PRIMARY_TESTIMONIA_OPEN,urn:cts:greekLit:tlg2023.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg2023.tlg001.1st1K-grc1:0.1,sources/upstream/first1kgreek/data/tlg2023/tlg001/tlg2023.tlg001.1st1K-grc1.xml,b6874459f112bef74cd69b1c67386e852ce921a7210755b568e4c9f9194957d8,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont274_checkpoint_01_2228_001.csv,Three direct primary testimonia are openly available. Theophrastus names Menestor twice on the wood used for fire-making (Historia plantarum 5.3.4: mulberry; 5.9.6: ivy). Iamblichus lists Menestor among the Sybarite Pythagoreans (Vita Pythagorica 36.267). These recover explicit item-level testimony but do not by themselves prove that every item in DK 467 Test. 1–7 is covered.
2250,001,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg1389.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg1389.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg1389/tlg001/tlg1389.tlg001.perseus-grc2.xml,8972fe364beb5a9551171370ae0adf66b61e7eccd6796f30014c4db72c4c277a,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont164_checkpoint_01_2250_001.csv,"Exact surviving testimony available in licensed Greek TEI: Harpocration s.v. κάθετος states that Meliton discussed the kathetos in book 1 of On the clans at Athens. This is a citation/notice of the lost work, not a recovered continuous text of Meliton."
2475,001,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE,urn:cts:greekLit:tlg0007.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0007.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0007/tlg001/tlg0007.tlg001.perseus-grc2.xml,003e5fa25ad144fda1985859365093027ed8baf0d260777b8d63e57d33d8e5de,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont256_checkpoint_01_2475_001.csv,"A direct ancient witness is openly transcribed: Plutarch, Theseus 26.2 names Menecrates as author of a history of Nicaea in Bithynia and reports the associated Theseus/Antiope tradition. This is FGrH 701 F1, but does not cover the whole FGrH dossier (including F2)."
4344,001,PARTIAL_HOST_TEXT_VERIFIED,MANUALLY_CLASSIFIED_PARTIAL_HOST_WITNESS,urn:cts:greekLit:tlg0099.tlg001.perseus-grc2,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0099.tlg001.perseus-grc2,sources/upstream/perseus-canonical-greekLit/data/tlg0099/tlg001/tlg0099.tlg001.perseus-grc2.xml,69d7a3865c633e8c85008ed8e6ec211cc664ddbed9d15d6e4ea31458937ef95a,CC BY-SA 4.0 (repository default; verify file),data/research_batches/tlg_0001_1500_b5_cont258_checkpoint_01_4344_001.csv,"Four Strabo passages preserve the historical witnesses, while the exact FHG fragment divisions still require line-by-line alignment."
4346,001,PARTIAL_HOST_TEXT_VERIFIED,PARTIAL_OPEN_TEXT_AVAILABLE_ATTRIBUTION_UNCERTAIN,urn:cts:greekLit:tlg0098.tlg001.1st1K-grc1,https://scaife.perseus.org/reader/urn:cts:greekLit:tlg0098.tlg001.1st1K-grc1:1.1,sources/upstream/first1kgreek/data/tlg0098/tlg001/tlg0098.tlg001.1st1K-grc1.xml,42762b538554b9f9cc294db3ecf3aa96a71e350372e545ed4953426be981e70a,https://creativecommons.org/licenses/by-sa/4.0/ Available under a Creative Commons Attribution-ShareAlike 4.0 International License,data/research_batches/tlg_0001_1500_b5_cont260_checkpoint_01_4346_001.csv,"Fr. 1 is fully available in the CC-BY-SA First1KGreek Zenobius 4.38 TEI: the Ino narrative names ‘Menekrates the Tyrian’ but the FHG apparatus also records the doubt ‘the Lycian?’. Fr. 2 survives only in Latin, exactly as the Canon warns: Servius ad Aen. 6.14 says that Menecrates related Daedalus’ flight to Crete and Icarus’ shipwreck; it concludes that the commentator does not know which Menecrates is meant. The checked online Servius texts have no verified reuse licence."
